user_id,age,income_level,employment_type,credit_score_proxy,previous_loan_history,mobile_access,internet_availability,financial_literacy_score,loan_eligibility_flag
7549,43,Low,Self-employed,88,1,0,0,4,0
7550,54,Low,Self-employed,66,0,1,0,6,0
7551,50,Low,Farmer,6,1,0,1,0,0
7552,45,Low,Salaried,7,0,0,1,7,0
7553,26,Medium,Salaried,43,0,1,0,5,0
7554,29,Low,Self-employed,63,1,0,0,3,0
7555,22,High,Salaried,6,0,1,1,5,0
7556,45,Low,Daily wage,47,1,1,0,1,0
7557,52,Medium,Self-employed,61,0,0,1,3,0
7558,22,Medium,Farmer,24,1,1,0,7,0
7559,51,Low,Daily wage,80,1,1,0,3,0
7560,63,Low,Daily wage,89,1,1,1,4,0
7561,51,Low,Farmer,67,0,1,0,1,0
7562,30,Medium,Daily wage,63,1,1,1,2,0
7563,56,Low,Daily wage,17,1,1,1,2,0
7564,59,Low,Daily wage,3,0,1,0,1,0
7565,62,Low,Salaried,16,1,0,0,7,0
7566,31,Low,Daily wage,46,1,1,1,2,0
7567,28,High,Daily wage,80,0,1,1,0,0
7568,59,Medium,Self-employed,44,0,1,1,1,0
7569,55,Low,Farmer,88,1,0,1,7,0
7570,21,Low,Salaried,57,0,0,0,0,0
7571,50,Low,Salaried,2,0,1,0,0,0
7572,24,Medium,Farmer,11,1,1,1,0,0
7573,58,High,Salaried,90,0,1,1,9,1
7574,25,Low,Salaried,16,0,0,1,7,0
7575,54,Low,Salaried,21,1,0,1,5,0
7576,27,High,Self-employed,38,0,1,1,6,0
7577,60,Low,Self-employed,38,1,0,1,3,0
7578,32,Low,Salaried,99,1,1,1,7,0
7579,55,Low,Farmer,15,0,1,1,1,0
7580,32,Low,Farmer,50,1,1,0,8,0
7581,22,Low,Self-employed,28,0,0,0,3,0
7582,46,High,Self-employed,77,1,0,1,0,0
7583,36,Low,Daily wage,70,1,0,1,1,0
7584,27,Low,Self-employed,40,0,1,0,7,0
7585,29,Low,Salaried,56,0,1,1,8,0
7586,21,Medium,Self-employed,27,1,0,1,4,0
7587,48,Low,Daily wage,76,1,1,1,3,0
7588,35,Low,Daily wage,79,1,0,1,9,0
7589,33,Low,Farmer,20,0,0,0,6,0
7590,57,Medium,Farmer,3,0,1,1,1,0
7591,53,Low,Salaried,98,0,0,0,6,0
7592,42,Low,Self-employed,14,1,1,0,8,0
7593,40,Low,Daily wage,52,0,1,0,1,0
7594,29,Low,Daily wage,89,0,1,0,7,0
7595,51,High,Farmer,45,0,0,0,5,0
7596,53,Medium,Farmer,6,1,0,0,5,0
7597,54,Low,Self-employed,17,0,0,0,3,0
7598,20,Low,Daily wage,88,1,0,1,8,0
7599,26,Low,Farmer,20,0,1,0,7,0
7600,35,Low,Self-employed,7,0,0,0,6,0
7601,60,Medium,Self-employed,58,0,0,0,4,0
7602,52,Low,Self-employed,19,0,1,1,4,0
7603,51,Low,Farmer,81,1,1,1,1,0
7604,58,High,Farmer,82,1,1,1,4,0
7605,31,Low,Farmer,66,1,1,1,2,0
7606,21,Low,Salaried,54,0,0,0,6,0
7607,46,Medium,Salaried,61,1,1,0,8,1
7608,58,Medium,Salaried,17,1,0,1,9,0
7609,62,Medium,Farmer,90,1,0,1,5,0
7610,32,Medium,Farmer,78,1,0,1,9,1
7611,45,Low,Salaried,55,0,1,1,6,0
7612,59,Low,Daily wage,84,0,1,1,6,0
7613,33,Low,Daily wage,21,1,0,0,6,0
7614,29,Medium,Daily wage,7,1,0,1,3,0
7615,22,Low,Daily wage,10,0,1,0,5,0
7616,51,Low,Salaried,11,1,1,0,6,0
7617,59,High,Self-employed,47,1,0,0,9,0
7618,18,Low,Self-employed,62,1,0,1,3,0
7619,56,Low,Daily wage,26,0,1,1,8,0
7620,49,Low,Farmer,34,0,1,0,8,0
7621,43,Low,Daily wage,1,0,0,1,3,0
7622,34,Low,Daily wage,98,1,1,1,7,0
7623,44,Low,Self-employed,94,1,1,1,7,0
7624,41,Low,Farmer,7,1,1,1,1,0
7625,52,Low,Self-employed,19,1,0,1,5,0
7626,63,Low,Farmer,7,0,1,1,8,0
7627,59,Low,Salaried,62,0,1,0,7,0
7628,56,Low,Self-employed,67,0,1,1,0,0
7629,43,Low,Salaried,30,0,1,1,4,0
7630,55,Low,Salaried,31,0,1,0,4,0
7631,40,Medium,Daily wage,12,1,1,0,8,0
7632,39,Medium,Farmer,85,0,1,0,1,0
7633,21,Low,Self-employed,25,1,1,1,4,0
7634,26,Low,Daily wage,80,1,0,1,0,0
7635,21,Low,Self-employed,28,1,0,1,7,0
7636,24,Medium,Salaried,90,0,1,1,7,1
7637,40,High,Self-employed,85,0,0,0,1,0
7638,19,Low,Self-employed,17,0,1,1,9,0
7639,41,Medium,Daily wage,68,0,1,0,0,0
7640,57,Medium,Farmer,11,1,0,1,2,0
7641,48,Low,Self-employed,1,0,0,0,8,0
7642,64,Low,Salaried,41,1,1,1,6,0
7643,48,Low,Salaried,6,1,1,1,6,0
7644,64,Low,Daily wage,46,1,1,1,9,0
7645,57,Low,Salaried,89,0,0,1,3,0
7646,60,Medium,Self-employed,53,1,0,1,4,0
7647,51,Low,Farmer,14,0,1,1,6,0
7648,41,Low,Self-employed,57,0,1,0,1,0
7649,43,Medium,Daily wage,32,1,1,0,2,0
7650,33,Low,Salaried,66,1,0,0,2,0
7651,64,Low,Self-employed,62,0,1,0,6,0
7652,30,Low,Self-employed,47,0,1,1,6,0
7653,32,Low,Salaried,65,1,1,0,5,0
7654,44,Low,Farmer,80,0,0,1,0,0
7655,21,Medium,Farmer,64,0,1,1,9,1
7656,33,Low,Farmer,35,0,1,0,7,0
7657,47,Low,Salaried,16,0,0,1,9,0
7658,61,Low,Self-employed,1,1,0,0,9,0
7659,47,High,Daily wage,32,0,0,0,3,0
7660,53,Medium,Self-employed,92,1,0,1,7,1
7661,20,High,Salaried,5,0,1,0,6,0
7662,39,Low,Salaried,42,0,0,0,0,0
7663,39,Medium,Self-employed,99,0,0,1,6,1
7664,29,Medium,Salaried,87,0,1,0,3,0
7665,38,Medium,Self-employed,10,0,0,1,4,0
7666,21,Low,Self-employed,4,1,0,1,5,0
7667,48,Low,Farmer,29,0,1,0,4,0
7668,61,Low,Salaried,9,0,1,1,1,0
7669,48,Low,Salaried,90,0,1,1,7,0
7670,40,Medium,Farmer,90,1,1,0,7,1
7671,37,Low,Farmer,23,0,0,1,4,0
7672,32,Low,Farmer,58,1,1,0,4,0
7673,40,Low,Daily wage,66,0,1,1,6,0
7674,45,Low,Salaried,60,1,1,0,1,0
7675,33,Low,Self-employed,25,1,0,0,4,0
7676,54,Low,Self-employed,38,1,1,1,0,0
7677,38,Medium,Self-employed,81,1,0,1,3,0
7678,32,Low,Salaried,2,0,0,0,7,0
7679,34,Medium,Daily wage,37,1,1,0,0,0
7680,54,Low,Salaried,41,0,0,0,9,0
7681,30,Medium,Salaried,47,1,1,0,0,0
7682,36,Low,Salaried,88,1,0,1,3,0
7683,47,Low,Salaried,12,1,1,1,9,0
7684,62,Low,Salaried,88,1,1,0,4,0
7685,35,Low,Daily wage,87,1,1,1,8,0
7686,31,Low,Farmer,55,0,0,1,4,0
7687,53,Medium,Self-employed,58,1,1,0,0,0
7688,53,Low,Salaried,62,0,0,0,2,0
7689,37,Low,Salaried,79,1,0,0,3,0
7690,36,Medium,Salaried,42,1,1,1,6,0
7691,62,Low,Self-employed,74,1,0,1,1,0
7692,61,Low,Daily wage,56,1,0,1,3,0
7693,24,Medium,Self-employed,20,0,1,0,7,0
7694,61,Low,Daily wage,94,1,0,1,4,0
7695,21,Medium,Farmer,53,0,0,1,5,0
7696,51,Medium,Salaried,78,0,1,0,2,0
7697,19,Medium,Daily wage,52,0,1,0,3,0
7698,22,Medium,Self-employed,44,0,1,1,8,0
7699,27,Low,Daily wage,35,0,1,1,1,0
7700,49,Low,Daily wage,62,0,0,1,2,0
7701,59,High,Farmer,0,1,0,1,1,0
7702,58,Low,Salaried,91,0,1,0,1,0
7703,30,Low,Salaried,96,0,0,1,8,0
7704,56,Medium,Self-employed,66,0,1,0,7,1
7705,22,Low,Self-employed,78,0,1,0,6,0
7706,27,Low,Farmer,32,0,0,0,8,0
7707,27,Low,Daily wage,31,0,1,1,7,0
7708,55,Low,Daily wage,86,1,0,0,8,0
7709,44,Low,Self-employed,57,1,0,1,1,0
7710,38,High,Salaried,25,0,0,1,6,0
7711,25,Medium,Daily wage,60,0,1,1,8,1
7712,18,Medium,Farmer,16,1,0,1,8,0
7713,45,Low,Self-employed,72,0,0,1,7,0
7714,56,Low,Daily wage,68,1,0,0,0,0
7715,31,Low,Salaried,28,1,1,1,2,0
7716,38,Low,Salaried,62,1,0,1,7,0
7717,47,Low,Farmer,5,0,1,1,2,0
7718,38,Low,Farmer,58,1,0,1,3,0
7719,26,Low,Self-employed,98,1,0,0,9,0
7720,34,Low,Self-employed,20,0,0,1,1,0
7721,22,High,Salaried,44,0,1,0,2,0
7722,48,Low,Salaried,44,1,1,1,4,0
7723,57,Medium,Daily wage,86,0,1,0,5,0
7724,55,Low,Daily wage,34,0,0,0,5,0
7725,60,Low,Daily wage,51,1,0,0,6,0
7726,36,Low,Farmer,45,0,0,1,9,0
7727,53,Low,Farmer,65,1,1,0,7,0
7728,50,Low,Daily wage,56,0,1,1,5,0
7729,30,Low,Salaried,41,1,1,0,9,0
7730,31,Medium,Self-employed,72,0,0,1,5,0
7731,50,Low,Farmer,76,1,1,0,1,0
7732,46,Low,Farmer,97,0,0,1,2,0
7733,60,Low,Daily wage,15,1,0,0,5,0
7734,53,Low,Self-employed,4,0,0,0,5,0
7735,61,Medium,Farmer,0,0,0,0,5,0
7736,27,Low,Self-employed,21,1,0,1,3,0
7737,48,Low,Farmer,47,0,1,0,1,0
7738,23,Low,Self-employed,25,1,1,0,7,0
7739,18,Medium,Self-employed,33,0,0,1,1,0
7740,24,Low,Farmer,57,0,1,1,2,0
7741,44,Medium,Self-employed,84,1,0,1,0,0
7742,38,Low,Salaried,6,0,0,0,8,0
7743,45,Medium,Farmer,24,1,1,0,2,0
7744,33,High,Farmer,56,0,0,1,1,0
7745,63,Medium,Salaried,11,1,1,0,5,0
7746,40,Low,Self-employed,30,0,0,1,7,0
7747,37,Low,Salaried,26,0,1,0,3,0
7748,55,Low,Farmer,85,1,0,1,0,0
7749,42,Low,Salaried,33,0,0,1,6,0
7750,45,Low,Self-employed,80,0,1,0,2,0
7751,22,Medium,Salaried,74,1,0,1,4,0
7752,38,Low,Farmer,92,0,0,1,1,0
7753,35,Low,Self-employed,33,1,1,1,7,0
7754,64,Medium,Farmer,36,0,1,1,2,0
7755,23,Low,Farmer,57,0,1,1,8,0
7756,46,Medium,Daily wage,59,1,0,1,0,0
7757,36,Medium,Farmer,25,1,0,0,5,0
7758,50,High,Farmer,44,0,1,0,2,0
7759,18,Medium,Self-employed,44,1,0,0,3,0
7760,62,Low,Self-employed,31,0,1,0,3,0
7761,20,Low,Self-employed,68,0,1,0,7,0
7762,59,Low,Salaried,83,1,0,1,8,0
7763,38,Low,Salaried,70,1,0,1,4,0
7764,52,Low,Self-employed,22,1,0,1,9,0
7765,58,Medium,Salaried,64,1,1,1,9,1
7766,57,Low,Daily wage,38,0,0,1,2,0
7767,20,Low,Salaried,66,0,0,0,8,0
7768,42,Medium,Daily wage,44,1,1,0,0,0
7769,62,Low,Self-employed,66,0,0,0,0,0
7770,55,Low,Self-employed,62,1,1,1,2,0
7771,62,Low,Salaried,69,0,0,1,1,0
7772,37,Medium,Self-employed,94,1,1,1,7,1
7773,61,Medium,Self-employed,53,0,0,0,4,0
7774,62,Medium,Farmer,26,0,0,0,9,0
7775,51,Low,Self-employed,92,1,1,0,0,0
7776,38,Medium,Farmer,78,0,0,0,2,0
7777,40,Low,Self-employed,35,1,0,0,2,0
7778,23,Low,Daily wage,4,1,0,0,1,0
7779,30,Low,Daily wage,66,0,1,0,8,0
7780,40,Low,Self-employed,50,0,0,1,0,0
7781,26,Low,Daily wage,88,0,1,0,9,0
7782,34,Medium,Daily wage,31,1,0,0,4,0
7783,19,Low,Daily wage,20,0,1,0,8,0
7784,36,Low,Salaried,16,0,1,1,2,0
7785,36,Low,Daily wage,72,1,0,1,9,0
7786,24,Low,Farmer,25,0,1,1,2,0
7787,59,Low,Salaried,21,0,1,0,6,0
7788,59,Medium,Farmer,40,0,1,0,0,0
7789,37,Medium,Farmer,58,0,0,1,8,1
7790,26,Medium,Farmer,86,0,1,0,6,1
7791,34,Medium,Salaried,74,0,1,0,7,1
7792,44,Low,Self-employed,9,1,0,1,1,0
7793,64,Medium,Daily wage,86,0,1,0,2,0
7794,19,Low,Daily wage,4,0,0,1,8,0
7795,53,Low,Self-employed,54,0,1,0,3,0
7796,36,Low,Self-employed,25,1,0,0,4,0
7797,34,Low,Farmer,3,1,0,0,8,0
7798,22,Low,Salaried,26,0,1,0,9,0
7799,56,Low,Farmer,97,1,1,0,7,0
7800,35,Low,Daily wage,57,1,1,1,4,0
7801,24,Medium,Self-employed,2,1,0,1,1,0
7802,34,Low,Daily wage,49,0,0,0,2,0
7803,56,Low,Self-employed,95,1,0,0,2,0
7804,53,Medium,Salaried,25,0,0,1,6,0
7805,57,Low,Farmer,17,1,1,0,5,0
7806,62,Medium,Daily wage,6,1,0,0,6,0
7807,21,Medium,Salaried,44,1,0,1,7,0
7808,55,Low,Daily wage,12,0,1,0,4,0
7809,42,Low,Self-employed,5,0,0,0,5,0
7810,22,Low,Daily wage,34,1,1,1,0,0
7811,47,Low,Salaried,94,1,1,0,3,0
7812,29,Low,Salaried,52,0,1,0,5,0
7813,21,Low,Farmer,67,1,1,0,3,0
7814,41,Low,Daily wage,41,0,0,1,0,0
7815,46,Low,Self-employed,3,0,1,1,2,0
7816,26,Low,Daily wage,59,1,1,0,2,0
7817,21,Medium,Farmer,44,1,0,1,2,0
7818,41,Low,Self-employed,71,0,0,0,3,0
7819,31,Medium,Self-employed,74,1,0,1,8,1
7820,22,Low,Farmer,65,1,0,0,8,0
7821,35,Medium,Self-employed,81,1,1,0,7,1
7822,59,Low,Salaried,81,0,0,1,2,0
7823,36,Low,Salaried,21,0,0,0,1,0
7824,29,Low,Self-employed,11,0,1,0,2,0
7825,35,Low,Daily wage,80,0,1,0,4,0
7826,34,Low,Self-employed,50,0,1,1,6,0
7827,47,Low,Daily wage,16,0,0,1,1,0
7828,41,Low,Farmer,35,0,0,0,5,0
7829,28,Low,Salaried,92,0,1,1,1,0
7830,52,Low,Salaried,48,0,0,0,0,0
7831,40,Low,Farmer,15,0,0,0,2,0
7832,34,Low,Farmer,74,1,0,0,3,0
7833,18,High,Salaried,43,0,1,0,1,0
7834,32,Low,Farmer,21,0,0,0,2,0
7835,49,Medium,Self-employed,93,1,0,0,5,0
7836,26,Low,Self-employed,7,0,1,1,8,0
7837,32,Low,Daily wage,17,0,0,1,1,0
7838,45,Low,Daily wage,79,1,1,0,6,0
7839,41,Low,Daily wage,83,0,1,1,0,0
7840,52,Medium,Self-employed,71,1,0,1,3,0
7841,39,Low,Salaried,93,0,0,0,1,0
7842,44,Medium,Daily wage,37,0,0,0,3,0
7843,36,Low,Self-employed,28,1,0,0,1,0
7844,62,Low,Salaried,76,0,0,0,2,0
7845,29,Low,Farmer,80,1,0,0,7,0
7846,37,Low,Self-employed,80,0,1,0,3,0
7847,18,Low,Farmer,72,1,0,1,5,0
7848,38,Low,Daily wage,1,1,0,1,8,0
7849,62,Low,Salaried,58,0,1,1,7,0
7850,18,High,Self-employed,41,0,0,1,1,0
7851,27,Low,Daily wage,87,0,1,0,1,0
7852,64,Medium,Daily wage,20,1,0,0,2,0
7853,49,Low,Salaried,1,1,1,1,1,0
7854,56,Low,Farmer,4,0,0,0,2,0
7855,39,Medium,Daily wage,16,1,0,0,1,0
7856,35,Medium,Salaried,23,1,0,0,5,0
7857,63,Low,Salaried,7,1,1,0,8,0
7858,49,Low,Self-employed,29,1,1,0,7,0
7859,44,Low,Daily wage,49,1,1,0,5,0
7860,45,Medium,Farmer,21,0,1,1,3,0
7861,35,Low,Farmer,58,0,1,1,9,0
7862,56,Medium,Daily wage,23,1,0,1,4,0
7863,46,Low,Farmer,25,0,1,0,3,0
7864,35,Low,Salaried,60,1,0,1,4,0
7865,61,Medium,Salaried,7,1,1,0,1,0
7866,25,High,Daily wage,11,0,0,1,7,0
7867,48,Low,Farmer,13,1,1,1,0,0
7868,51,Medium,Salaried,29,0,0,1,8,0
7869,24,Medium,Daily wage,54,0,0,1,0,0
7870,53,Medium,Salaried,98,0,1,1,4,0
7871,35,High,Daily wage,60,0,0,1,8,1
7872,55,Low,Self-employed,61,1,1,1,0,0
7873,26,Medium,Self-employed,30,1,0,0,0,0
7874,26,Medium,Daily wage,91,1,0,0,2,0
7875,63,Low,Self-employed,26,1,1,0,7,0
7876,25,Low,Self-employed,99,1,0,0,2,0
7877,52,Low,Farmer,0,0,0,0,1,0
7878,35,Medium,Self-employed,40,1,1,1,5,0
7879,22,Medium,Farmer,13,0,1,1,9,0
7880,31,Low,Self-employed,73,1,1,0,4,0
7881,45,Low,Self-employed,49,1,1,1,8,0
7882,47,Low,Salaried,41,0,0,0,2,0
7883,21,Low,Daily wage,70,1,1,0,3,0
7884,56,Low,Self-employed,39,1,1,0,9,0
7885,37,Low,Daily wage,13,0,1,1,7,0
7886,42,Medium,Daily wage,99,0,0,0,1,0
7887,45,Low,Salaried,90,1,1,1,4,0
7888,29,High,Daily wage,10,1,0,0,8,0
7889,19,Low,Daily wage,62,0,1,0,8,0
7890,60,High,Self-employed,48,1,0,1,9,0
7891,31,Low,Salaried,36,0,0,1,8,0
7892,39,Medium,Daily wage,9,0,0,1,0,0
7893,48,Low,Self-employed,53,1,1,0,0,0
7894,40,Low,Salaried,6,0,1,0,0,0
7895,37,Low,Self-employed,80,1,1,1,7,0
7896,55,Low,Salaried,11,1,0,1,3,0
7897,21,Medium,Salaried,54,0,1,1,8,1
7898,32,Low,Farmer,35,1,0,0,5,0
7899,41,High,Farmer,6,1,1,1,2,0
7900,42,Low,Farmer,23,1,1,1,7,0
7901,18,High,Daily wage,33,0,1,0,0,0
7902,24,Low,Self-employed,64,0,1,1,1,0
7903,48,Low,Salaried,28,1,1,0,7,0
7904,29,Low,Self-employed,25,1,0,1,0,0
7905,59,Medium,Daily wage,73,0,0,0,4,0
7906,22,Low,Farmer,64,0,1,0,2,0
7907,61,Low,Farmer,44,1,0,0,1,0
7908,59,Low,Self-employed,16,1,1,0,3,0
7909,55,Low,Self-employed,35,1,1,0,1,0
7910,29,Low,Salaried,72,0,1,1,4,0
7911,56,Low,Self-employed,62,0,1,1,7,0
7912,35,Medium,Salaried,22,0,0,1,3,0
7913,19,Medium,Salaried,92,1,0,0,6,1
7914,27,Medium,Farmer,65,0,0,1,4,0
7915,32,Low,Self-employed,81,1,0,1,8,0
7916,47,Low,Farmer,91,0,0,0,1,0
7917,61,High,Salaried,41,0,1,1,1,0
7918,34,Low,Farmer,70,1,1,1,0,0
7919,21,Low,Farmer,74,0,0,0,3,0
7920,24,Medium,Salaried,70,1,0,1,7,1
7921,58,Low,Daily wage,42,0,1,0,4,0
7922,48,Low,Daily wage,87,0,1,0,4,0
7923,56,Low,Self-employed,54,0,1,0,3,0
7924,51,Low,Farmer,55,1,0,0,6,0
7925,23,Low,Self-employed,78,0,1,0,9,0
7926,55,Low,Farmer,30,0,0,1,7,0
7927,62,Low,Self-employed,82,1,1,0,8,0
7928,51,Medium,Self-employed,55,0,1,1,5,0
7929,61,Low,Salaried,73,0,0,0,8,0
7930,32,Medium,Daily wage,47,1,1,1,0,0
7931,31,Low,Daily wage,51,0,1,0,2,0
7932,23,Medium,Daily wage,71,0,1,0,0,0
7933,54,Medium,Salaried,0,1,0,0,4,0
7934,49,Medium,Daily wage,1,0,0,0,7,0
7935,20,Medium,Salaried,92,0,1,0,5,0
7936,20,Low,Farmer,41,1,0,0,9,0
7937,39,Low,Salaried,73,0,1,1,4,0
7938,39,Low,Self-employed,8,0,0,0,0,0
7939,27,Low,Self-employed,30,0,0,0,0,0
7940,20,Low,Farmer,95,1,0,1,4,0
7941,29,Low,Farmer,1,1,1,0,4,0
7942,46,Low,Self-employed,23,1,0,1,7,0
7943,34,High,Daily wage,42,1,0,0,1,0
7944,24,Medium,Daily wage,69,0,0,0,6,1
7945,30,Low,Daily wage,71,0,1,0,4,0
7946,19,Low,Farmer,88,1,1,1,1,0
7947,21,Medium,Self-employed,42,1,1,1,4,0
7948,27,Low,Salaried,50,1,1,0,8,0
7949,56,Low,Farmer,88,0,0,0,4,0
7950,41,Low,Self-employed,45,0,1,0,4,0
7951,34,Low,Daily wage,74,0,1,0,1,0
7952,23,Low,Daily wage,98,0,1,1,8,0
7953,36,Medium,Daily wage,0,1,1,0,1,0
7954,22,Low,Self-employed,86,0,1,0,4,0
7955,49,Low,Daily wage,66,0,1,0,1,0
7956,27,Medium,Self-employed,0,1,0,1,1,0
7957,26,Medium,Farmer,62,1,1,1,5,0
7958,44,Low,Salaried,75,0,0,1,9,0
7959,30,Medium,Daily wage,61,0,0,0,2,0
7960,36,High,Farmer,60,0,1,0,9,1
7961,38,High,Farmer,39,1,0,1,8,0
7962,41,Medium,Self-employed,94,1,0,0,5,0
7963,55,Medium,Farmer,28,1,0,1,9,0
7964,21,Low,Self-employed,34,1,0,1,9,0
7965,41,Medium,Self-employed,91,1,1,1,1,0
7966,52,Medium,Farmer,84,0,0,0,0,0
7967,20,Low,Self-employed,10,0,1,1,1,0
7968,21,Low,Self-employed,89,0,1,0,9,0
7969,54,Medium,Self-employed,10,0,0,0,5,0
7970,57,High,Farmer,62,0,0,0,1,0
7971,52,Low,Salaried,68,0,0,1,6,0
7972,48,Low,Self-employed,55,0,0,0,6,0
7973,61,Medium,Daily wage,6,1,1,0,0,0
7974,42,Low,Farmer,50,0,0,1,5,0
7975,57,Low,Farmer,94,1,0,0,4,0
7976,30,Low,Self-employed,38,0,1,1,7,0
7977,21,Low,Farmer,41,0,1,1,7,0
7978,63,Medium,Daily wage,71,1,1,0,8,1
7979,31,Low,Salaried,52,1,1,0,1,0
7980,30,Low,Farmer,90,0,0,0,0,0
7981,44,Low,Farmer,20,0,0,0,9,0
7982,23,Low,Farmer,29,0,1,1,5,0
7983,34,Medium,Self-employed,77,0,0,1,1,0
7984,53,Low,Daily wage,0,0,1,1,4,0
7985,57,Low,Salaried,23,1,0,1,0,0
7986,52,Low,Daily wage,5,1,1,0,0,0
7987,34,Low,Daily wage,5,1,1,1,4,0
7988,58,Medium,Farmer,68,0,1,1,5,0
7989,19,Low,Salaried,61,0,0,0,6,0
7990,30,Medium,Daily wage,34,1,0,0,3,0
7991,19,Low,Salaried,78,1,0,1,3,0
7992,45,Low,Self-employed,34,0,0,1,4,0
7993,60,Medium,Farmer,47,0,0,1,5,0
7994,43,Medium,Self-employed,71,0,1,1,7,1
7995,39,High,Salaried,42,0,1,0,8,0
7996,64,Low,Farmer,34,0,1,0,6,0
7997,60,Low,Self-employed,4,1,1,1,9,0
7998,20,Medium,Farmer,30,1,1,1,2,0
7999,52,Low,Self-employed,30,0,1,0,5,0
8000,29,Medium,Daily wage,7,0,1,0,8,0
8001,41,Medium,Farmer,5,0,1,0,5,0
8002,22,High,Salaried,86,0,0,0,9,1
8003,37,Medium,Farmer,52,0,0,1,7,1
8004,56,Low,Salaried,79,0,0,1,7,0
8005,56,Medium,Self-employed,43,0,0,1,3,0
8006,30,Low,Self-employed,48,0,0,1,6,0
8007,58,Low,Salaried,7,1,1,0,6,0
8008,62,Low,Self-employed,63,0,1,1,6,0
8009,29,Low,Farmer,3,1,1,0,7,0
8010,30,Medium,Self-employed,31,1,1,1,1,0
8011,27,High,Salaried,52,0,0,0,1,0
8012,50,Low,Salaried,66,0,0,1,5,0
8013,57,Low,Daily wage,62,1,0,1,5,0
8014,33,Medium,Salaried,79,0,0,1,4,0
8015,62,Medium,Self-employed,59,0,1,0,1,0
8016,52,Medium,Salaried,97,0,1,1,7,1
8017,20,Medium,Self-employed,76,1,1,1,2,0
8018,22,Medium,Self-employed,32,0,1,1,0,0
8019,43,Low,Daily wage,21,1,1,0,0,0
8020,28,High,Self-employed,30,0,1,0,6,0
8021,24,High,Salaried,23,0,0,1,6,0
8022,27,Medium,Salaried,2,1,1,0,5,0
8023,59,Low,Salaried,32,1,0,1,5,0
8024,51,Medium,Self-employed,93,1,1,0,4,0
8025,20,Low,Salaried,25,0,0,0,5,0
8026,25,Low,Farmer,97,0,0,0,1,0
8027,48,Medium,Farmer,50,1,0,1,4,0
8028,28,Low,Salaried,85,1,0,1,1,0
8029,62,Low,Self-employed,29,0,1,1,2,0
8030,24,Medium,Salaried,34,0,0,1,4,0
8031,62,Medium,Farmer,24,0,1,1,0,0
8032,19,Medium,Self-employed,27,0,1,0,2,0
8033,23,Low,Salaried,96,0,0,0,9,0
8034,58,Medium,Self-employed,86,1,0,0,5,0
8035,49,Low,Salaried,25,0,1,1,1,0
8036,37,Medium,Daily wage,72,0,1,1,2,0
8037,51,Low,Self-employed,7,0,1,1,8,0
8038,33,Medium,Farmer,96,1,0,1,7,1
8039,42,Low,Farmer,14,1,1,0,2,0
8040,29,High,Farmer,48,0,0,1,6,0
8041,24,Low,Farmer,7,0,0,0,3,0
8042,56,Medium,Salaried,54,1,0,1,6,1
8043,34,Low,Salaried,84,0,0,1,4,0
8044,62,Medium,Self-employed,57,1,0,0,1,0
8045,28,Low,Daily wage,2,1,0,1,5,0
8046,23,Low,Daily wage,8,1,1,0,0,0
8047,40,Medium,Self-employed,13,0,1,0,5,0
8048,44,Medium,Farmer,90,1,1,0,0,0
8049,63,Low,Daily wage,19,0,0,0,2,0
8050,23,Low,Daily wage,3,1,1,0,9,0
8051,55,Medium,Self-employed,23,1,0,0,6,0
8052,19,Medium,Farmer,90,1,1,1,1,0
8053,39,Low,Salaried,75,1,1,1,8,0
8054,37,High,Salaried,27,1,1,1,2,0
8055,42,High,Daily wage,98,0,1,1,2,0
8056,32,Low,Salaried,87,1,0,1,6,0
8057,46,Low,Self-employed,30,1,1,0,0,0
8058,25,Medium,Daily wage,66,0,0,1,4,0
8059,54,High,Daily wage,93,0,0,1,9,1
8060,50,Medium,Farmer,63,1,0,1,2,0
8061,39,Low,Salaried,90,0,0,1,0,0
8062,64,Low,Farmer,16,1,1,1,6,0
8063,22,Low,Daily wage,5,1,1,0,9,0
8064,56,Medium,Salaried,81,1,0,1,6,1
8065,35,Low,Farmer,59,0,1,0,8,0
8066,55,Low,Salaried,98,1,1,0,6,0
8067,54,Low,Daily wage,90,0,0,1,3,0
8068,47,Low,Daily wage,80,1,0,1,2,0
8069,48,Low,Daily wage,10,1,1,1,5,0
8070,27,Low,Self-employed,37,0,1,1,5,0
8071,32,Medium,Farmer,33,1,1,1,1,0
8072,59,Low,Farmer,46,1,1,0,6,0
8073,61,Low,Daily wage,31,0,0,0,0,0
8074,35,Low,Farmer,56,0,1,0,8,0
8075,40,Low,Daily wage,45,1,1,1,1,0
8076,50,Low,Farmer,34,1,0,1,2,0
8077,33,Low,Salaried,91,0,1,1,5,0
8078,55,Low,Farmer,21,1,0,1,6,0
8079,52,Medium,Daily wage,15,1,0,1,0,0
8080,51,Low,Farmer,75,0,1,1,2,0
8081,45,Low,Salaried,4,0,1,1,5,0
8082,19,Medium,Salaried,89,1,0,0,3,0
8083,47,Low,Salaried,25,0,1,0,4,0
8084,30,Medium,Daily wage,76,0,1,1,2,0
8085,58,Low,Self-employed,23,0,1,0,7,0
8086,33,Low,Daily wage,66,1,1,0,0,0
8087,22,Low,Salaried,31,1,0,0,9,0
8088,45,High,Farmer,22,0,0,1,6,0
8089,56,Low,Salaried,48,0,1,1,1,0
